category			healthy	healthy	species	species	age	age	age	age	age	age	age	age	age	sex	sex	sex	smoking	smoking	smoking	weight	weight	weight	weight	weight	weight	weight	weight	weight	abstinence	abstinence	abstinence	abstinence	abstinence	oral contraceptives	oral contraceptives	ethnicity	ethnicity	medication	medication	disease	disease	smoking amount (cigarettes)	smoking amount (cigarettes)	smoking amount (cigarettes)	smoking amount (cigarettes)	smoking amount (cigarettes)	smoking amount (cigarettes)	bmi	bmi	bmi	bmi	bmi	blood pressure	blood pressure	blood pressure	overnight fast	overnight fast	smoking duration (years)	smoking duration (years)	smoking duration (years)	smoking duration (years)	caffeine amount	caffeine amount	caffeine amount	caffeine amount (beverages)	caffeine amount (beverages)	caffeine amount (beverages)	caffeine amount (beverages)	phenotype	phenotype	alcohol abstinence	alcohol abstinence	alcohol abstinence	alcohol abstinence	smoking amount (packyears)	smoking amount (packyears)	smoking amount (packyears)	height	height	height	fasted	fasted	fasted	caffeine	caffeine	alcohol	medication type	medication type	CYP2D6 genotype	CYP2D6 genotype
			choice	count	choice	count	count	cv	max	mean	min	sd	se	unit	value	choice	count	unit	choice	count	unit	count	cv	max	mean	min	sd	se	unit	value	choice	count	min	unit	value	choice	count	choice	count	choice	count	choice	count	count	max	mean	min	unit	value	count	max	mean	min	unit	count	max	unit	choice	count	count	mean	min	unit	count	mean	unit	count	max	unit	value	choice	count	choice	count	unit	value	count	min	unit	count	unit	value	count	unit	value	choice	count	count	choice	count	choice	count
study	subject_pk	subject_name																																																																																										
Haller2002	1882	4	Y	8	homo sapiens	8	8		38.00		25.00			yr			1		N	8		1							kg	76.20						N	1													8	30.00			kg/m^2													8	4.00	1/day																							
Haller2002	1883	5	Y	8	homo sapiens	8	8		38.00		25.00			yr			1		N	8		1							kg	56.80						N	1													8	30.00			kg/m^2													8	4.00	1/day																							
Haller2002	1884	6	Y	8	homo sapiens	8	8		38.00		25.00			yr			1		N	8		1							kg	72.70						N	1													8	30.00			kg/m^2													8	4.00	1/day																							
Haller2002	1885	7	Y	8	homo sapiens	8	8		38.00		25.00			yr		F	1		N	8		1							kg	54.60						Y	1													8	30.00			kg/m^2													8	4.00	1/day																							
Haller2002	1886	8	Y	8	homo sapiens	8	8		38.00		25.00			yr		F	1		N	8		1							kg	88.90						Y	1													8	30.00			kg/m^2													8	4.00	1/day																							
Joeres1988	1887	1	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1888	2	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1889	3	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1890	4	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1891	5	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1892	6	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1893	7	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1894	8	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1895	9	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1896	10	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1897	11	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1898	12	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1899	13	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1900	14	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1901	15	Y	15	homo sapiens	71													N	15																																																																								
Joeres1988	1902	16	Y	8	homo sapiens	71													Y	8																																																																								
Joeres1988	1903	17	Y	8	homo sapiens	71													Y	8																																																																								
Joeres1988	1904	18	Y	8	homo sapiens	71													Y	8																																																																								
Joeres1988	1905	19	Y	8	homo sapiens	71													Y	8																																																																								
Joeres1988	1906	20	Y	8	homo sapiens	71													Y	8																																																																								
Joeres1988	1907	21	Y	8	homo sapiens	71													Y	8																																																																								
Joeres1988	1908	22	Y	8	homo sapiens	71													Y	8																																																																								
Joeres1988	1909	23	Y	8	homo sapiens	71													Y	8																																																																								
Joeres1988	1910	24	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1911	25	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1912	26	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1913	27	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1914	28	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1915	29	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1916	30	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1917	31	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1918	32	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1919	33	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1920	34	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1921	35	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1922	36	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1923	37	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1924	38	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1925	39	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1926	40	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1927	41	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1928	42	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1929	43	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1930	44	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1931	45	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1932	46	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1933	47	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1934	48	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1935	49	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1936	50	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1937	51	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1938	52	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1939	53	N	30	homo sapiens	71	30	0.12	66.00	51.00	40.00	6.00	1.10	yr		('M', 'F')	(21, 9)		N	30		30	0.19	100.00	75.00	48.00	14.00	2.56	kg													alcoholic liver cirrhosis	30																																																	
Joeres1988	1940	54	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1941	55	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1942	56	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1943	57	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1944	58	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1945	59	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1946	60	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1947	61	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1948	62	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1949	63	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1950	64	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1951	65	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1952	66	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1953	67	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1954	68	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1955	69	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1956	70	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Joeres1988	1957	71	N	18	homo sapiens	71	18	0.20	65.00	46.00	30.00	9.00	2.12	yr		('M', 'F')	(13, 5)		Y	18		18	0.20	94.00	71.00	51.00	14.00	3.30	kg													alcoholic liver cirrhosis	18																																																	
Kaplan1997	1958	1	Y	12	homo sapiens	12	1							yr	25.00	M	1	-	N	1		1							kg	56.80	caffeine	12		h	24.00		12		12					1				1/day	10.00																		1		1/day	10.00																('Y', 'N')	(10, 2)	12				
Kaplan1997	1959	2	Y	12	homo sapiens	12	1							yr	36.00	F	1	-	N	1		1							kg	68.20	caffeine	12		h	24.00		12		12					1				1/day	0.00																		1		1/day	0.00																('Y', 'N')	(10, 2)	12				
Kaplan1997	1960	3	Y	12	homo sapiens	12	1							yr	38.00	M	1	-	N	1		1							kg	72.70	caffeine	12		h	24.00		12		12					1				1/day	0.00																		1		1/day	0.00																('Y', 'N')	(10, 2)	12				
Kaplan1997	1961	4	Y	12	homo sapiens	12	1							yr	26.00	F	1	-	N	1		1							kg	60.00	caffeine	12		h	24.00		12		12					1				1/day	0.00																		1		1/day	0.00																('Y', 'N')	(10, 2)	12				
Kaplan1997	1962	5	Y	12	homo sapiens	12	1							yr	25.00	F	1	-	N	1		1							kg	66.40	caffeine	12		h	24.00		12		12					1				1/day	0.00																		1		1/day	0.00																('Y', 'N')	(10, 2)	12				
Kaplan1997	1963	6	Y	12	homo sapiens	12	1							yr	25.00	F	1	-	N	1		1							kg	56.40	caffeine	12		h	24.00		12		12					1				1/day	0.00																		1		1/day	0.00																('Y', 'N')	(10, 2)	12				
Kaplan1997	1964	7	Y	12	homo sapiens	12	1							yr	35.00	M	1	-	N	1		1							kg	81.80	caffeine	12		h	24.00		12		12					1				1/day	20.00																		1		1/day	20.00																('Y', 'N')	(10, 2)	12				
Kaplan1997	1965	8	Y	12	homo sapiens	12	1							yr	22.00	F	1	-	N	1		1							kg	54.40	caffeine	12		h	24.00		12		12					1				1/day	0.00																		1		1/day	0.00																('Y', 'N')	(10, 2)	12				
Kaplan1997	1966	9	Y	12	homo sapiens	12	1							yr	41.00	F	1	-	N	1		1							kg	72.70	caffeine	12		h	24.00		12		12					1				1/day	0.00																		1		1/day	0.00																('Y', 'N')	(10, 2)	12				
Kaplan1997	1967	10	Y	12	homo sapiens	12	1							yr	25.00	F	1	-	N	1		1							kg	54.50	caffeine	12		h	24.00		12		12					1				1/day	0.00																		1		1/day	0.00																('Y', 'N')	(10, 2)	12				
Kaplan1997	1968	11	Y	12	homo sapiens	12	1							yr	25.00	M	1	-	N	1		1							kg	71.40	caffeine	12		h	24.00		12		12					1				1/day	0.00																		1		1/day	0.00																('Y', 'N')	(10, 2)	12				
Kaplan1997	1969	12	Y	12	homo sapiens	12	1							yr	23.00	M	1	-	N	1		1							kg	86.40	caffeine	12		h	24.00		12		12					1				1/day	0.00																		1		1/day	0.00																('Y', 'N')	(10, 2)	12				
Lafolie1996	2059	1	Y	13	homo sapiens	13	1							yr	49.00	M	1					1							kg	91.00																												Y	13																																	
Lafolie1996	2060	2	Y	13	homo sapiens	13	1							yr	27.00	M	1					1							kg	76.00																												Y	13																																	
Lafolie1996	2061	3	Y	13	homo sapiens	13	1							yr	46.00	F	1					1							kg	88.00																												Y	13																																	
Lafolie1996	2062	4	Y	13	homo sapiens	13	1							yr	39.00	M	1					1							kg	71.00																												Y	13																																	
Lafolie1996	2063	5	Y	13	homo sapiens	13	1							yr	61.00	M	1					1							kg	73.00																												Y	13																																	
Lafolie1996	2064	6	Y	13	homo sapiens	13	1							yr	42.00	M	1					1							kg	84.00																												Y	13																																	
Lafolie1996	2065	7	Y	13	homo sapiens	13	1							yr	38.00	F	1					1							kg	54.00																												Y	13																																	
Lafolie1996	2066	8	Y	13	homo sapiens	13	1							yr	29.00	M	1					1							kg	83.00																												Y	13																																	
Lafolie1996	2067	9	Y	13	homo sapiens	13	1							yr	39.00	M	1					1							kg	93.00																												Y	13																																	
Lafolie1996	2068	10	Y	13	homo sapiens	13	1							yr	33.00	M	1					1							kg	75.00																												Y	13																																	
Lafolie1996	2069	11	Y	13	homo sapiens	13	1							yr	27.00	M	1					1							kg	70.00																												Y	13																																	
Lafolie1996	2070	12	Y	13	homo sapiens	13	1							yr	55.00	F	1					1							kg	75.00																												Y	13																																	
Lafolie1996	2071	13	Y	13	homo sapiens	13	1							yr	22.00	M	1					1							kg	67.00																												Y	13																																	
Loetsch2006	2072	1	Y	11	homo sapiens	11	1							yr	33.00	F	1					1							kg	56.00	drug	11		week	4.00			caucasian	11																			Y	11												EM	1																			*1/*1	1
Loetsch2006	2073	2	Y	11	homo sapiens	11	1							yr	32.00	F	1					1							kg	68.00	drug	11		week	4.00			caucasian	11																			Y	11												IM	1																			*7/*41	1
Loetsch2006	2074	3	Y	11	homo sapiens	11	1							yr	30.00	M	1					1							kg	75.00	drug	11		week	4.00			caucasian	11																			Y	11												IM	1																			*x/*4	1
Loetsch2006	2075	4	Y	11	homo sapiens	11	1							yr	35.00	M	1					1							kg	73.00	drug	11		week	4.00			caucasian	11																			Y	11												PM	1																			*4/*4	1
Loetsch2006	2076	5	Y	11	homo sapiens	11	1							yr	41.00	M	1					1							kg	69.00	drug	11		week	4.00			caucasian	11																			Y	11												UM	1																			*1x2/*1	1
Loetsch2006	2077	6	Y	11	homo sapiens	11	1							yr	29.00	M	1					1							kg	69.00	drug	11		week	4.00			caucasian	11																			Y	11												EM	1																			*1/*1	1
Loetsch2006	2078	7	Y	11	homo sapiens	11	1							yr	28.00	F	1					1							kg	56.00	drug	11		week	4.00			caucasian	11																			Y	11												EM	1																			*1/*4	1
Loetsch2006	2079	8	Y	11	homo sapiens	11	1							yr	28.00	M	1					1							kg	84.00	drug	11		week	4.00			caucasian	11																			Y	11												EM	1																			*1/*41	1
Loetsch2006	2080	9	Y	11	homo sapiens	11	1							yr	23.00	M	1					1							kg	85.00	drug	11		week	4.00			caucasian	11																			Y	11												IM	1																			*4/*41	1
Loetsch2006	2081	10	Y	11	homo sapiens	11	1							yr	22.00	F	1					1							kg	56.00	drug	11		week	4.00			caucasian	11																			Y	11												EM	1																			*1/*4	1
Loetsch2006	2082	11	Y	11	homo sapiens	11	1							yr	26.00	F	1					1							kg	58.00	drug	11		week	4.00			caucasian	11																			Y	11												EM	1																			*1/*1	1
Magnusson2008	1970	1	Y	7	homo sapiens	7													N	7											('alcohol', 'grapefruit juice', 'caffeine')	(7, 7, 7)						caucasian	7	N	7																																																			
Magnusson2008	1971	2	Y	7	homo sapiens	7													N	7											('alcohol', 'grapefruit juice', 'caffeine')	(7, 7, 7)						caucasian	7	N	7																																																			
Magnusson2008	1972	3	Y	7	homo sapiens	7													N	7											('alcohol', 'grapefruit juice', 'caffeine')	(7, 7, 7)						caucasian	7	N	7																																																			
Magnusson2008	1973	4	Y	7	homo sapiens	7													N	7											('alcohol', 'grapefruit juice', 'caffeine')	(7, 7, 7)						caucasian	7	N	7																																																			
Magnusson2008	1974	5	Y	7	homo sapiens	7													N	7											('alcohol', 'grapefruit juice', 'caffeine')	(7, 7, 7)						caucasian	7	N	7																																																			
Magnusson2008	1975	6	Y	7	homo sapiens	7													N	7											('alcohol', 'grapefruit juice', 'caffeine')	(7, 7, 7)						caucasian	7	N	7																																																			
Magnusson2008	1976	7	Y	7	homo sapiens	7													N	7											('alcohol', 'grapefruit juice', 'caffeine')	(7, 7, 7)						caucasian	7	N	7																																																			
Mitchell1991	2083	C	Y	4	homo sapiens	4	4		36.00		26.00			yr		M	4					4		76.70		53.70			kg		morphine	4		day	3.00																																																									
Mitchell1991	2084	E	Y	4	homo sapiens	4	4		36.00		26.00			yr		M	4					4		76.70		53.70			kg		morphine	4		day	3.00																																																									
Mitchell1991	2085	F	Y	4	homo sapiens	4	4		36.00		26.00			yr		M	4					4		76.70		53.70			kg		morphine	4		day	3.00																																																									
Mitchell1991	2086	O	Y	4	homo sapiens	4	4		36.00		26.00			yr		M	4					4		76.70		53.70			kg		morphine	4		day	3.00																																																									
Parsons1978	1977	1	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1978	2	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1979	3	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1980	4	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1981	5	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1982	6	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1983	7	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1984	8	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1985	9	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1986	10	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1987	11	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1988	12	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1989	13	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		Y	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26			13			20.00	1/day												13		2.00	yr	13	320.00	mg/day																										
Parsons1978	1990	14	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		N	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26																							13	150.00	mg/day																										
Parsons1978	1991	15	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		N	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26																							13	150.00	mg/day																										
Parsons1978	1992	16	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		N	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26																							13	150.00	mg/day																										
Parsons1978	1993	17	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		N	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26																							13	150.00	mg/day																										
Parsons1978	1994	18	Y	26	homo sapiens	26	26		45.00	26.00	20.00			yr		('M', 'F')	(4, 9)		N	13											caffeine	26		h	24.00	('Y', 'N')	(3, 6)			N	26																							13	150.00	mg/day																										
